纱批,y_true,pred_ml_oof,pred_dl_oof,rel_err_ml,rel_err_dl,label_dl_better
H222-104326,429.3,399.0631408691406,456.63862228393555,0.0704329353136619,0.06368185949988053,1
H222-104329,914.9,912.6409301757812,898.2784271240234,0.0024691986273844523,0.018167638950480777,0
H222-104335V,224.5,228.51788330078125,249.40056800842285,0.017897030292215052,0.11091567041119685,0
H222-104336V,369.4,399.1152038574219,402.2397041320801,0.0804418079496954,0.0889001194672201,0
H222-104352,280.3,264.4095153808594,267.38903522491455,0.05669099043372717,0.04606123715527951,1
H222-104353,241.0,238.3381805419922,243.10555458068848,0.011044894016171633,0.008736740998344851,1
H222-104364V#,279.1,250.69467163085938,247.78659343719482,0.10177473438954818,0.11219421913895827,0
H222-104366,390.0,431.31024169921875,450.90227127075195,0.10592369666194747,0.15615966992100092,0
H222-104368,248.0,243.28880310058594,256.54664039611816,0.018996761690419736,0.034462259660377186,0
H222-104369V,243.8,276.5585632324219,263.03884983062744,0.13436654319556274,0.07891242752189624,1
H222-104370,911.3,857.807373046875,888.188362121582,0.05869925046915172,0.025361174013128842,1
H222-104371V,389.3,404.70684814453125,384.2292547225952,0.03957577226852165,0.013025289692459655,1
H222-104374,275.1,272.2628479003906,286.6332530975342,0.010313166483119833,0.04192385713236975,0
H222-104375,415.0,452.7743225097656,433.0596446990967,0.09102246387676,0.04351721614135303,1
H222-104376V,315.3,326.9509582519531,355.05971908569336,0.03695197669389024,0.12610123401342319,0
H222-104378,389.0,402.3733825683594,391.73362255096436,0.03437887549618403,0.0070273073287765615,1
H222-104385NJ,252.1,273.6064758300781,271.4430332183838,0.08530930515360982,0.0767276208552817,1
H222-104400V,291.7,264.8124694824219,276.40323638916016,0.09217528459601083,0.05244005351496549,1
H222-104403,1238.0,1128.2127685546875,1119.407844543457,0.08868112394541655,0.0957933404326212,0
H222-104404,395.2,419.86212158203125,380.8905839920044,0.06240415379910734,0.03620803645656254,1
H222-104405,531.0,532.3790893554688,493.56470108032227,0.002597155094995816,0.07049962131633283,0
H222-104406V,223.2,239.68844604492188,255.4574489593506,0.073872966147774,0.14452262077914593,0
H222-104407V,391.3,395.219482421875,371.4306831359863,0.010016566373050914,0.050777707292373894,0
H222-104408V,223.5,248.26304626464844,243.94545555114746,0.11079662757736228,0.0914785483231887,1
H222-104415,375.3,260.6854553222656,265.3439521789551,0.30539447022296945,0.2929817421212766,1
H222-104417J,334.6,307.9519348144531,336.3751173019409,0.07964155763523753,0.005305192175397021,1
H222-104421#,393.1,437.3537292480469,427.3909568786621,0.11257626366553317,0.0872321467254891,1
H222-104426,225.3,260.125,257.5608730316162,0.15457168219464834,0.1431907369293577,1
H222-104427,373.5,319.7861022949219,335.03503799438477,0.1438123097821687,0.10298517270303985,1
H222-104429,277.0,276.4671936035156,269.7899103164673,0.0019234887959030328,0.026029204632752427,0
H222-104430,331.0,333.4611511230469,319.0767526626587,0.0074355018820922054,0.03602189527788849,0
H222-104431,255.1,235.113525390625,228.1531572341919,0.07834760724653672,0.10563246869757653,0
H222-104432V,243.9,243.12115478515625,262.3811721801758,0.00319329731370161,0.07577356367125067,0
H222-104433V,363.6,340.265380859375,323.9089250564575,0.06417662029698365,0.10916137222896283,0
H222-104436V,296.1,263.34564208984375,258.81519317626953,0.11061924319165849,0.12591964479051432,0
H222-104437V,479.6,439.3135070800781,408.7007999420166,0.084000193742873,0.1478298583329965,0
H222-104447,418.3,437.22564697265625,445.4296588897705,0.045244195486980145,0.06485694212077917,0
H222-104449,389.9,417.5484313964844,423.92258644104004,0.07091159629590993,0.08725977543002685,0
H222-104489,253.0,255.18121337890625,256.5469264984131,0.00862139675422939,0.014019472325189294,0
H222-104492,274.0,297.7881774902344,300.37999153137207,0.08681816601958464,0.09627734135185874,0
H222-104493,437.8,421.30120849609375,446.895170211792,0.037685681826243496,0.020774714964788107,1
H222-104501,234.8,228.4210662841797,228.2930612564087,0.027167520083256593,0.02771268630031598,0
H222-104502#,193.9,210.39036560058594,225.150465965271,0.08504572253602617,0.16116795236544254,0
